"t_pred","a_pred","t_attr","area","term","resp_id","a_attr","t_expand","a_expand","term_factor"
"1","0","1","1","FYR1","SD39043",NA,NA,NA,"1"
"1","1","0","1","FYR1","SD58600",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD24231",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD75995",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD91856",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD28241",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD12148",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD83112",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD02888",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD66652",NA,NA,NA,"1"
NA,"0","0","1","FYR1","SD59549",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD01038",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD84848",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD50219",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD72610",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD43846",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD45682",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD96689",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD29890",NA,NA,NA,"1"
"1","0","0","1","FYR1","SD07090",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD49197",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD65111",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD46846",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD73574",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD22989",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD12546",NA,NA,NA,"1"
NA,NA,NA,"2","FYR1","SD55815",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD56920",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD40594",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD20222",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD25350",NA,NA,NA,"1"
"1","0","0","1","FYR1","SD29210",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD53210",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD36486",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD41263",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD29394",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD61420",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD78285",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD57193",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD27292",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD71934",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD70732",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD95290",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD64475",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD90878",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD33877",NA,NA,NA,"1"
"1","0","0","1","FYR1","SD96466",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD67963",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD02554",NA,NA,NA,"1"
"1","0","0","1","FYR1","SD34270",NA,NA,NA,"1"
"0","1","0","2","FYR1","SD70307",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD94862",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD09380",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD58197",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD82271",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD09526",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD42394",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD30617",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD41151",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD08385",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD25702",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD20841",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD38202",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD70007",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD14898",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD08148",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD96884",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD51959",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD50970",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD11156",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD83290",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD11053",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD18917",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD35388",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD48232",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD04475",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD90201",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD79485",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD08929",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD70091",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD14527",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD29287",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD42690",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD53253",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD82711",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD65429",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD14316",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD03112",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD47750",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD17491",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD99191",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD53141",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD63730",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD32491",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD47132",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD08700",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD13573",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD61012",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD02481",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD10751",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD69493",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD90185",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD29602",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD41901",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD84268",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD18387",NA,NA,NA,"1"
"1","0","0","1","FYR1","SD79611",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD97964",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD37889",NA,NA,NA,"1"
"0","0","1","1","FYR1","SD17143",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD23829",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD00951",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD33683",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD15420",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD94316",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD41749",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD89678",NA,NA,NA,"1"
"0","1","1","1","FYR1","SD61168",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD48044",NA,NA,NA,"1"
"1","1","0","3","FYR1","SD07283",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD72313",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD71004",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD81373",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD02510",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD99055",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD09517",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD83344",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD98040",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD05093",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD94081",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD72226",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD06448",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD05960",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD89736",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD50643",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD52626",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD05288",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD37329",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD96263",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD30275",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD22781",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD24757",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD02116",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD43322",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD29611",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD16248",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD20972",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD69248",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD40873",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD77170",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD90505",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD08745",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD97203",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD05833",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD19101",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD57046",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD40414",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD37112",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD66697",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD87549",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD15943",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD27715",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD75538",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD09922",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD51726",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD76749",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD55291",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD14290",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD67837",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD30623",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD69565",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD42259",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD15456",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD34042",NA,NA,NA,"1"
"0","1","0","2","FYR1","SD49268",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD37981",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD76667",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD16193",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD15575",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD76472",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD88175",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD19971",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD95830",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD39195",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD88989",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD77034",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD15140",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD94346",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD62783",NA,NA,NA,"1"
NA,NA,NA,"2","FYR1","SD17691",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD08121",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD21808",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD38624",NA,NA,NA,"1"
"1","0","1","1","FYR1","SD27164",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD31154",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD96756",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD25987",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD17760",NA,NA,NA,"1"
"1","0","0","3","FYR1","SD66278",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD20195",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD47554",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD05389",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD29992",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD44298",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD66841",NA,NA,NA,"1"
"0","0","0","2","FYR1","SD45047",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD75506",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD22248",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD36408",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD74047",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD23363",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD15702",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD62214",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD54712",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD75696",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD86829",NA,NA,NA,"1"
"0","1","1","2","FYR1","SD99659",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD49171",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD80994",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD28246",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD51924",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD96980",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD61621",NA,NA,NA,"1"
"1",NA,"1","2","FYR1","SD54593",NA,NA,NA,"1"
"0","1","0","3","FYR1","SD72553",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD33929",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD90780",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD83621",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD82570",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD75087",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD38175",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD80029",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD08036",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD96955",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD94844",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD03826",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD50222",NA,NA,NA,"1"
NA,NA,NA,"3","FYR1","SD23517",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD81183",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD27854",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD30940",NA,NA,NA,"1"
"0","0","0","3","FYR1","SD96351",NA,NA,NA,"1"
"0","0","0","3","FYR1","SD22058",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD59648",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD43997",NA,NA,NA,"1"
"0","1","1","3","FYR1","SD95516",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD90551",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD32843",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD82497",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD19418",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD32483",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD88139",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD29918",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD06589",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD98427",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD97570",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD61900",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD56396",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD48198",NA,NA,NA,"1"
"0","0","1","2","FYR1","SD25469",NA,NA,NA,"1"
"0","0","0","3","FYR1","SD54737",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD84317",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD58883",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD89477",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD12366",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD68983",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD16541",NA,NA,NA,"1"
"0","1","1","3","FYR1","SD58530",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD99060",NA,NA,NA,"1"
"1","1","1","1","FYR1","SD88392",NA,NA,NA,"1"
"1","0","0","3","FYR1","SD69124",NA,NA,NA,"1"
"0","0","0","3","FYR1","SD51506",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD72273",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD89448",NA,NA,NA,"1"
"0","1","0","3","FYR1","SD81558",NA,NA,NA,"1"
"1","0","0","3","FYR1","SD26327",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD70804",NA,NA,NA,"1"
"0","0","0","1","FYR1","SD90828",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD01987",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD26089",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD17975",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD33996",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD56948",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD41880",NA,NA,NA,"1"
"1","1","0","3","FYR1","SD13688",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD36285",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD63744",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD21346",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD12279",NA,NA,NA,"1"
"1","0","0","3","FYR1","SD55280",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD39179",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD64147",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD11537",NA,NA,NA,"1"
"1","0","1","2","FYR1","SD30521",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD40649",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD12117",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD26631",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD42969",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD21661",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD52003",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD74284",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD61724",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD18451",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD55837",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD69802",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD67710",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD11275",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD17507",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD83174",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD03049",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD26680",NA,NA,NA,"1"
NA,NA,NA,"3","FYR1","SD73049",NA,NA,NA,"1"
"0","0","1","3","FYR1","SD28361",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD28309",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD13538",NA,NA,NA,"1"
"0","0","0","3","FYR1","SD39496",NA,NA,NA,"1"
"1","1","1","3","FYR1","SD98373",NA,NA,NA,"1"
"1","0","1","3","FYR1","SD09095",NA,NA,NA,"1"
"1","1","1","2","FYR1","SD48637",NA,NA,NA,"1"
"0","0","1","1","WYR1","SD00102","0",NA,NA,"2"
"0","0","0","2","WYR1","SD00154","1",NA,NA,"2"
"0","0","0","2","WYR1","SD00281","2",NA,NA,"2"
"0","0","1","1","WYR1","SD00416","0",NA,NA,"2"
"1","0","1","1","WYR1","SD00555","0",NA,NA,"2"
"0","0","1","1","WYR1","SD00804","1",NA,NA,"2"
"0","0","1","1","WYR1","SD00951","0",NA,NA,"2"
"0","0","1","1","WYR1","SD01038","0",NA,NA,"2"
"0","0","0","2","WYR1","SD01160","0",NA,NA,"2"
"0","0","1","2","WYR1","SD01761","1",NA,NA,"2"
"0","0","0","3","WYR1","SD02273","0",NA,NA,"2"
"1","0","1","1","WYR1","SD02384","0",NA,NA,"2"
"0","0","0","2","WYR1","SD02452","0",NA,NA,"2"
"0","0","1","1","WYR1","SD02464","1",NA,NA,"2"
"0","0","0","2","WYR1","SD02510","0",NA,NA,"2"
"0","0","1","1","WYR1","SD02794","0",NA,NA,"2"
"0","0",NA,"3","WYR1","SD03049",NA,NA,NA,"2"
"0","0","0","1","WYR1","SD03402","0",NA,NA,"2"
"0","0","1","1","WYR1","SD03496","0",NA,NA,"2"
"0","0","1","3","WYR1","SD03566","0",NA,NA,"2"
"0","0","0","1","WYR1","SD03695","0",NA,NA,"2"
"0","0","0","2","WYR1","SD03754","0",NA,NA,"2"
"0","0","0","1","WYR1","SD03765","0",NA,NA,"2"
"0","0","0","2","WYR1","SD04634","0",NA,NA,"2"
"1","0","1","3","WYR1","SD05389","0",NA,NA,"2"
"0","0","0","2","WYR1","SD05586","0",NA,NA,"2"
"0","0","0","2","WYR1","SD05960","0",NA,NA,"2"
"0","0","0","2","WYR1","SD06098","1",NA,NA,"2"
"0","0","0","1","WYR1","SD06364","0",NA,NA,"2"
"0","0","2","1","WYR1","SD06410","0",NA,NA,"2"
"0","1","1","2","WYR1","SD06823","1",NA,NA,"2"
"0","0","1","2","WYR1","SD07022","0",NA,NA,"2"
"0","0","2","2","WYR1","SD07054","0",NA,NA,"2"
"0","0","0","1","WYR1","SD07090","0",NA,NA,"2"
"0","0","1","2","WYR1","SD07091","0",NA,NA,"2"
"0","0","1","2","WYR1","SD07143","0",NA,NA,"2"
"0","0","0","2","WYR1","SD08027","0",NA,NA,"2"
"1","0","1","1","WYR1","SD08036","0",NA,NA,"2"
"0","0","0","1","WYR1","SD08148","0",NA,NA,"2"
"0","0","1","2","WYR1","SD08339","1",NA,NA,"2"
"0","0","1","3","WYR1","SD08922","0",NA,NA,"2"
"0","0","0","3","WYR1","SD09095","0",NA,NA,"2"
"0","0","0","2","WYR1","SD09230","0",NA,NA,"2"
"0","0","1","2","WYR1","SD09370","1",NA,NA,"2"
"0","0","1","2","WYR1","SD09380","0",NA,NA,"2"
"0","0","0","1","WYR1","SD09526","0",NA,NA,"2"
"0","0","1","2","WYR1","SD09529","1",NA,NA,"2"
"0","0","0","1","WYR1","SD09604","0",NA,NA,"2"
"1","0","1","1","WYR1","SD09922","0",NA,NA,"2"
"0","0","0","3","WYR1","SD10411","0",NA,NA,"2"
"0","0","0","3","WYR1","SD10672","0",NA,NA,"2"
"0","0","1","3","WYR1","SD11032","0",NA,NA,"2"
"0","0","1","1","WYR1","SD11156","0",NA,NA,"2"
"0","0","1","3","WYR1","SD11275","0",NA,NA,"2"
"1","0","1","3","WYR1","SD11795","0",NA,NA,"2"
"0","0","0","3","WYR1","SD11920","0",NA,NA,"2"
"0","0","1","3","WYR1","SD12117","0",NA,NA,"2"
"0","0","1","1","WYR1","SD12669","0",NA,NA,"2"
"0","0","1","1","WYR1","SD13247","0",NA,NA,"2"
"0","0","0","1","WYR1","SD13438","0",NA,NA,"2"
"0","0","1","1","WYR1","SD13533","0",NA,NA,"2"
"0","0","0","3","WYR1","SD13534","0",NA,NA,"2"
"1","0","1","3","WYR1","SD13538","0",NA,NA,"2"
"0","0","0","2","WYR1","SD13754","0",NA,NA,"2"
"0","0","0","1","WYR1","SD13853","0",NA,NA,"2"
"0","0","1","3","WYR1","SD13858","0",NA,NA,"2"
"0","0","1","1","WYR1","SD14187","0",NA,NA,"2"
"0","0","1","2","WYR1","SD14290","0",NA,NA,"2"
"0","0","0","2","WYR1","SD14326","1",NA,NA,"2"
"0","0","1","1","WYR1","SD14743","0",NA,NA,"2"
"0","0","1","1","WYR1","SD14896","0",NA,NA,"2"
"1","0","0","1","WYR1","SD14937","0",NA,NA,"2"
"0","0","1","2","WYR1","SD15140","1",NA,NA,"2"
"0","0","1","2","WYR1","SD15702","0",NA,NA,"2"
"0","0","1","2","WYR1","SD15890","0",NA,NA,"2"
"0","0","0","1","WYR1","SD15943","0",NA,NA,"2"
"0","0","1","1","WYR1","SD16115","0",NA,NA,"2"
"0","0","1","3","WYR1","SD16471","1",NA,NA,"2"
"0","0","2","2","WYR1","SD16749","1",NA,NA,"2"
"0","0","1","3","WYR1","SD17208","0",NA,NA,"2"
"0","0","0","1","WYR1","SD17491","0",NA,NA,"2"
"0","0","0","2","WYR1","SD17760","0",NA,NA,"2"
"0","0","1","3","WYR1","SD18409","0",NA,NA,"2"
"0","0","1","1","WYR1","SD18533","0",NA,NA,"2"
"0","0","1","3","WYR1","SD18874","1",NA,NA,"2"
"0","0","1","1","WYR1","SD18917","0",NA,NA,"2"
"0","0","1","3","WYR1","SD19303","0",NA,NA,"2"
"0","0","0","3","WYR1","SD19386","0",NA,NA,"2"
"1","0","1","3","WYR1","SD19418","0",NA,NA,"2"
"1","0","1","1","WYR1","SD19483","0",NA,NA,"2"
"0","0","1","3","WYR1","SD19666",NA,NA,NA,"2"
"0","1","1","2","WYR1","SD19883","2",NA,NA,"2"
"0","0","0","2","WYR1","SD20195","0",NA,NA,"2"
"1","0","1","1","WYR1","SD20247","0",NA,NA,"2"
"0","0","1","1","WYR1","SD20261","1",NA,NA,"2"
"0","0","1","3","WYR1","SD20478","0",NA,NA,"2"
"0","0","0","1","WYR1","SD20549","1",NA,NA,"2"
"0","0","0","3","WYR1","SD20983","1",NA,NA,"2"
"0","0","0","2","WYR1","SD21339","0",NA,NA,"2"
"1","1","2","3","WYR1","SD22116","1",NA,NA,"2"
"0","0","1","3","WYR1","SD22248","0",NA,NA,"2"
"0","0","0","3","WYR1","SD22388","0",NA,NA,"2"
"0","0","1","2","WYR1","SD22753","0",NA,NA,"2"
"0","0","1","1","WYR1","SD22781","0",NA,NA,"2"
"1","0","1","2","WYR1","SD23460","0",NA,NA,"2"
"0","0","1","1","WYR1","SD23503","0",NA,NA,"2"
"0","0","0","1","WYR1","SD23560","1",NA,NA,"2"
"0","0","0","1","WYR1","SD24120","0",NA,NA,"2"
"0","0","0","1","WYR1","SD24452","0",NA,NA,"2"
"0","0","1","2","WYR1","SD25028","0",NA,NA,"2"
"0","0","0","1","WYR1","SD25082","0",NA,NA,"2"
"0","0","0","2","WYR1","SD25594","1",NA,NA,"2"
"0","0","1","3","WYR1","SD26631","0",NA,NA,"2"
"0","0","1","1","WYR1","SD26774","0",NA,NA,"2"
NA,NA,NA,"3","WYR1","SD26796",NA,NA,NA,"2"
NA,NA,NA,"2","WYR1","SD26834",NA,NA,NA,"2"
NA,NA,NA,"1","WYR1","SD26885",NA,NA,NA,"2"
"0","0","0","2","WYR1","SD26893","0",NA,NA,"2"
"0","0","2","3","WYR1","SD27291","1",NA,NA,"2"
